datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2026-05-16 14:00:00+00:00,2177.12,2188.16,2173.51,2179.93,11130.7609,24244076.969896,77598,5256.8158,11455125.727053
2026-05-16 15:00:00+00:00,2179.92,2183.79,2176.9,2180.0,10245.234,22339180.343837,57395,3522.6924,7681745.739244
2026-05-16 16:00:00+00:00,2180.0,2183.52,2170.5,2174.11,13727.5761,29874464.642068,70549,4788.1999,10421432.029979
2026-05-16 17:00:00+00:00,2174.11,2180.79,2174.11,2178.91,3445.3575,7503786.854409,33672,1950.3922,4247856.557562
2026-05-16 18:00:00+00:00,2178.91,2185.22,2176.36,2181.35,3877.5329,8453982.29217,32837,2788.5135,6079900.416037
2026-05-16 19:00:00+00:00,2181.35,2182.77,2179.23,2179.57,2125.662,4635704.810076,24596,1224.186,2669791.92761
2026-05-16 20:00:00+00:00,2179.57,2182.9,2179.57,2181.45,1871.6178,4083090.881751,24351,1110.9003,2423460.830233
2026-05-16 21:00:00+00:00,2181.45,2183.54,2180.94,2182.39,1877.715,4097707.718603,23733,1043.1116,2276369.917911
2026-05-16 22:00:00+00:00,2182.39,2183.28,2179.77,2180.47,1852.3298,4040830.26645,27488,822.6978,1794783.805384
2026-05-16 23:00:00+00:00,2180.46,2183.03,2179.35,2180.77,2119.4883,4623032.537354,26656,1040.742,2270100.553007
2026-05-17 00:00:00+00:00,2180.77,2185.6,2174.08,2177.59,4798.1136,10460178.95651,50492,1909.2396,4165069.958552
2026-05-17 01:00:00+00:00,2177.6,2183.6,2167.98,2169.18,9613.5951,20898683.200882,94540,4705.2296,10227574.548515
2026-05-17 02:00:00+00:00,2169.17,2176.25,2169.17,2174.5,3805.4705,8271802.045779,54990,2190.8151,4761831.315874
2026-05-17 03:00:00+00:00,2174.51,2184.5,2174.26,2181.7,4100.2657,8937846.780616,47463,2358.4741,5140973.001665
2026-05-17 04:00:00+00:00,2181.71,2190.37,2181.14,2187.61,5607.1694,12261057.560826,50649,3363.8656,7355317.262617
